ticker,company_name,signal_date,cluster_start,cluster_end,total_usd,unique_insiders,opportunistic_count,routine_insiders,insider_details,insider_vwap,market_cap_m,mcap_band,price,high_52w,low_52w,drawdown_52w_pct,near_52w_low,pre_cluster_close,pre_cluster_crash_pct,cmp_reliable,shares_approximate,entry_price,outcome_7d,outcome_10d,outcome_30d,outcome_60d,outcome_90d,outcome_180d,outcome_7d_date,outcome_10d_date,outcome_30d_date,outcome_60d_date,outcome_90d_date,outcome_180d_date,iwm_7d,iwm_10d,iwm_30d,iwm_60d,iwm_90d,iwm_180d,alpha_7d,alpha_10d,alpha_30d,alpha_60d,alpha_90d,alpha_180d,delisted_or_acquired,notes
HPK,"HighPeak Energy, Inc.",2023-07-19,2023-07-19,2023-07-19,23660931,4,4,,"[{""name"": ""Oldham Larry"", ""role"": ""Dir"", ""date"": ""2023-07-19"", ""price"": 10.5, ""value"": 299250.0}, {""name"": ""Hollis Michael L."", ""role"": ""Pres"", ""date"": ""2023-07-19"", ""price"": 10.5, ""value"": 11996691.0}, {""name"": ""Woodard Rodney L"", ""role"": ""COO"", ""date"": ""2023-07-19"", ""price"": 10.5, ""value"": 1365000.0}, {""name"": ""Hightower Jack"", ""role"": ""CEO, 10%"", ""date"": ""2023-07-19"", ""price"": 10.5, ""value"": 9999990.0}]",10.5,1410.1,$500M-$3B,12.459525108337402,28.86717796325684,10.434610366821287,-56.8,False,13.438071250915527,-21.9,True,False,13.166790962219238,5.81,11.48,4.23,21.03,31.28,-1.97,2023-07-26,2023-07-31,2023-08-18,2023-09-18,2023-10-17,2024-01-16,0.7074,1.8608,-5.3465,-6.505,-9.8979,-1.354,5.1026,9.6192,9.5765,27.535,41.1779,-0.616,False,
RILY,"BRC Group Holdings, Inc.",2023-07-26,2023-07-25,2023-07-26,9599920,4,4,,"[{""name"": ""Riley Bryant R"", ""role"": ""COB, Co-CEO, 10%"", ""date"": ""2023-07-25"", ""price"": 55.0, ""value"": 3999985.0}, {""name"": ""Paulson Randall E"", ""role"": ""Dir"", ""date"": ""2023-07-25"", ""price"": 55.0, ""value"": 275000.0}, {""name"": ""Moore Andrew"", ""role"": ""CEO B. Riley Securities, Inc."", ""date"": ""2023-07-25"", ""price"": 55.0, ""value"": 275000.0}, {""name"": ""Riley Bryant R"", ""role"": ""COB, Co-CEO, 10%"", ""date"": ""2023-07-26"", ""price"": 55.0, ""value"": 3999985.0}, {""name"": ""Paulson Randall E"", ""role"": ""Dir"", ""date"": ""2023-07-26"", ""price"": 55.0, ""value"": 275000.0}, {""name"": ""Moore Andrew"", ""role"": ""CEO B. Riley Securities, Inc."", ""date"": ""2023-07-26"", ""price"": 55.0, ""value"": 275000.0}, {""name"": ""Kelleher Thomas J /Adv"", ""role"": ""Co-CEO"", ""date"": ""2023-07-26"", ""price"": 55.0, ""value"": 499950.0}]",55.0,1499.8,$500M-$3B,53.30604553222656,52.77415466308594,22.119007110595703,1.0,False,52.77415466308594,4.2,True,False,50.62856674194336,-4.72,-1.44,-18.08,-23.49,-30.6,-62.59,2023-08-02,2023-08-07,2023-08-25,2023-09-25,2023-10-24,2024-01-22,0.6137,0.196,-5.1155,-8.488,-13.7524,2.2001,-5.3337,-1.636,-12.9645,-15.002,-16.8476,-64.7901,False,
SABR,Sabre Corporation,2023-08-09,2023-08-08,2023-08-09,936038,3,3,,"[{""name"": ""Ekert Kurt Joseph"", ""role"": ""CEO, Pres"", ""date"": ""2023-08-08"", ""price"": 5.34, ""value"": 534000.0}, {""name"": ""Bruder Ann J."", ""role"": ""EVP, GC"", ""date"": ""2023-08-08"", ""price"": 5.33, ""value"": 133230.0}, {""name"": ""Randolfi Michael O"", ""role"": ""EVP, CFO"", ""date"": ""2023-08-09"", ""price"": 5.38, ""value"": 268808.0}]",5.35,1690.2,$500M-$3B,5.090000152587891,8.149999618530273,3.069999933242798,-37.5,False,4.889999866485596,9.4,True,False,5.440000057220459,-2.94,-4.23,-7.54,-29.78,-38.51,-25.92,2023-08-16,2023-08-21,2023-09-08,2023-10-09,2023-11-07,2024-02-05,-2.5587,-3.3242,-3.5654,-8.3386,-9.5502,1.4827,-0.3813,-0.9058,-3.9746,-21.4414,-28.9598,-27.4027,False,
EMBC,Embecta Corp.,2023-08-10,2023-08-10,2023-08-10,311094,3,3,,"[{""name"": ""Kurdikar Devdatt"", ""role"": ""Pres, CEO"", ""date"": ""2023-08-10"", ""price"": 21.81, ""value"": 109050.0}, {""name"": ""Mann Jeffrey Z"", ""role"": ""SVP, GC, Head Corp. Dev., Secy"", ""date"": ""2023-08-10"", ""price"": 21.67, ""value"": 101849.0}, {""name"": ""Elguicze Jacob"", ""role"": ""SVP, CFO"", ""date"": ""2023-08-10"", ""price"": 21.66, ""value"": 100195.0}]",21.72,1058.7,$500M-$3B,18.478252410888672,30.99327087402344,17.528602600097656,-40.4,True,19.676410675048828,10.4,True,False,18.48712730407715,-10.95,-17.57,-21.71,-28.87,-25.68,-15.06,2023-08-17,2023-08-21,2023-09-11,2023-10-09,2023-11-08,2024-02-06,-3.8431,-3.4609,-3.4714,-8.4682,-10.6407,2.2527,-7.1069,-14.1091,-18.2386,-20.4018,-15.0393,-17.3127,False,
SKIN,SkinHealth Systems Inc.,2023-08-17,2023-08-16,2023-08-17,1218250,5,5,,"[{""name"": ""Few Julius"", ""role"": ""Dir"", ""date"": ""2023-08-16"", ""price"": 6.1, ""value"": 124792.0}, {""name"": ""Schillinger Doug K."", ""role"": ""Dir"", ""date"": ""2023-08-16"", ""price"": 6.11, ""value"": 201538.0}, {""name"": ""Saunders Brent L"", ""role"": ""Chairman"", ""date"": ""2023-08-16"", ""price"": 6.1, ""value"": 362372.0}, {""name"": ""Miller Brian Christopher"", ""role"": ""Dir"", ""date"": ""2023-08-17"", ""price"": 5.81, ""value"": 348600.0}, {""name"": ""Capellas Michael D"", ""role"": ""Dir"", ""date"": ""2023-08-17"", ""price"": 6.03, ""value"": 180948.0}]",6.01,766.7,$500M-$3B,5.78000020980835,13.699999809265137,6.03000020980835,-57.8,True,7.800000190734863,-22.9,True,False,6.420000076293945,-5.3,-5.3,-4.21,-20.25,-70.4,-54.75,2023-08-24,2023-08-28,2023-09-18,2023-10-16,2023-11-15,2024-02-13,-0.7744,0.5362,-1.2239,-5.8586,-2.73,6.2769,-4.5256,-5.8362,-2.9861,-14.3914,-67.67,-61.0269,False,
MRCY,"Mercury Systems, Inc.",2023-08-18,2023-08-18,2023-08-18,2427485,3,3,,"[{""name"": ""Krone Roger A"", ""role"": ""Dir"", ""date"": ""2023-08-18"", ""price"": 38.5, ""value"": 577524.0}, {""name"": ""Lance Howard L"", ""role"": ""Dir"", ""date"": ""2023-08-18"", ""price"": 37.83, ""value"": 349963.0}, {""name"": ""Ballhaus William L"", ""role"": ""Pres, CEO"", ""date"": ""2023-08-18"", ""price"": 37.57, ""value"": 1499998.0}]",37.82,2183.9,$500M-$3B,37.52999877929688,56.18999862670898,31.5,-33.2,False,38.18000030517578,-0.9,True,False,38.0099983215332,3.45,6.24,2.5,1.71,-9.89,-19.63,2023-08-25,2023-08-28,2023-09-18,2023-10-17,2023-11-16,2024-02-14,-0.2061,0.6834,-1.0793,-4.6691,-4.1624,8.9045,3.6561,5.5566,3.5793,6.3791,-5.7276,-28.5345,False,
FWRD,Forward Air Corporation,2023-08-18,2023-08-17,2023-08-18,1906785,6,6,,"[{""name"": ""Allen Ronald W"", ""role"": ""Dir"", ""date"": ""2023-08-17"", ""price"": 64.06, ""value"": 128120.0}, {""name"": ""Nayak Chitra"", ""role"": ""Dir"", ""date"": ""2023-08-17"", ""price"": 63.76, ""value"": 102016.0}, {""name"": ""Schmitt Thomas"", ""role"": ""Pres, CEO"", ""date"": ""2023-08-17"", ""price"": 62.7, ""value"": 1006335.0}, {""name"": ""Tucker Laurie Anne"", ""role"": ""Dir"", ""date"": ""2023-08-17"", ""price"": 61.23, ""value"": 244920.0}, {""name"": ""Carlock Craig"", ""role"": ""Dir"", ""date"": ""2023-08-18"", ""price"": 64.84, ""value"": 103744.0}, {""name"": ""Campbell C Robert"", ""role"": ""Dir"", ""date"": ""2023-08-18"", ""price"": 64.33, ""value"": 321650.0}]",63.03,1670.3,$500M-$3B,64.34384155273438,119.1356964111328,63.17811965942383,-46.0,True,110.25016021728516,-42.8,True,False,64.92172241210938,9.28,8.79,6.31,18.6,-0.61,-36.62,2023-08-25,2023-08-28,2023-09-18,2023-10-17,2023-11-16,2024-02-14,-0.2061,0.6834,-1.0793,-4.6691,-4.1624,8.9045,9.4861,8.1066,7.3893,23.2691,3.5524,-45.5245,False,
HASI,"HA Sustainable Infrastructure Capital, Inc.",2023-08-21,2023-08-18,2023-08-21,527000,4,4,,"[{""name"": ""Chuslo Steven"", ""role"": ""EVP, GC"", ""date"": ""2023-08-18"", ""price"": 20.93, ""value"": 104650.0}, {""name"": ""McMahon Daniel K."", ""role"": ""EVP"", ""date"": ""2023-08-18"", ""price"": 21.19, ""value"": 211850.0}, {""name"": ""Rose Nathaniel"", ""role"": ""EVP, CIO"", ""date"": ""2023-08-18"", ""price"": 21.01, ""value"": 105050.0}, {""name"": ""Pangburn Marc T."", ""role"": ""CFO"", ""date"": ""2023-08-21"", ""price"": 21.09, ""value"": 105450.0}]",21.08,1802.1,$500M-$3B,16.610198974609375,34.328643798828125,17.198545455932617,-51.6,True,20.1573429107666,4.6,True,False,17.556669235229492,-1.07,8.65,16.32,-13.81,20.14,30.33,2023-08-28,2023-08-31,2023-09-20,2023-10-20,2023-11-20,2024-02-20,0.9846,2.6002,-2.1596,-9.0349,-1.9901,9.0932,-2.0546,6.0498,18.4796,-4.7751,22.1301,21.2368,False,
BHVN,Biohaven Ltd.,2023-10-05,2023-10-04,2023-10-05,20902068,4,4,,"[{""name"": ""Bailey Gregory"", ""role"": ""Dir"", ""date"": ""2023-10-04"", ""price"": 22.57, ""value"": 402094.0}, {""name"": ""Childs John W"", ""role"": ""Dir"", ""date"": ""2023-10-05"", ""price"": 22.0, ""value"": 9999990.0}, {""name"": ""Coric Vlad"", ""role"": ""CEO"", ""date"": ""2023-10-05"", ""price"": 22.0, ""value"": 9999990.0}, {""name"": ""Buten Matthew"", ""role"": ""CFO"", ""date"": ""2023-10-05"", ""price"": 22.0, ""value"": 499994.0}]",22.01,1934.0,$500M-$3B,24.149999618530277,26.40999984741211,8.300000190734863,-8.6,False,26.01000022888184,-15.4,True,False,24.020000457763672,8.78,14.03,20.11,41.3,67.32,111.45,2023-10-12,2023-10-16,2023-11-06,2023-12-04,2024-01-03,2024-04-02,-0.7514,0.0116,-0.3988,8.0289,12.6659,18.9369,9.5314,14.0184,20.5088,33.2711,54.6541,92.5131,False,
CFFN,"Capitol Federal Financial, Inc.",2023-10-27,2023-10-27,2023-10-27,312179,3,3,,"[{""name"": ""Ricketts Carlton A."", ""role"": ""Dir"", ""date"": ""2023-10-27"", ""price"": 5.2, ""value"": 104000.0}, {""name"": ""Jackson Rick C"", ""role"": ""EVP"", ""date"": ""2023-10-27"", ""price"": 5.13, ""value"": 102600.0}, {""name"": ""Morris James G."", ""role"": ""Dir"", ""date"": ""2023-10-27"", ""price"": 5.03, ""value"": 105579.0}]",5.12,570.1,$500M-$3B,4.194081783294678,7.284911155700684,3.6144118309021,-42.4,False,4.262277603149414,20.1,True,False,4.304901123046875,11.36,12.36,4.91,36.33,28.88,5.73,2023-11-03,2023-11-06,2023-11-27,2023-12-26,2024-01-25,2024-04-24,6.9769,5.6404,9.5764,25.5891,20.5864,21.9475,4.3831,6.7196,-4.6664,10.7409,8.2936,-16.2175,False,
TBI,"TrueBlue, Inc.",2023-11-06,2023-10-26,2023-11-06,322660,3,3,,"[{""name"": ""Owen Taryn R"", ""role"": ""CEO, Pres"", ""date"": ""2023-10-26"", ""price"": 11.06, ""value"": 110600.0}, {""name"": ""Kreidler Robert C."", ""role"": ""Dir"", ""date"": ""2023-10-31"", ""price"": 11.07, ""value"": 110700.0}, {""name"": ""Lontoh Sonita"", ""role"": ""Dir"", ""date"": ""2023-11-06"", ""price"": 12.67, ""value"": 101360.0}]",11.52,397.3,$200M-$500M,12.760000228881836,21.63999938964844,10.6899995803833,-41.0,False,14.75,-21.9,True,False,12.470000267028809,2.65,7.54,14.68,15.24,6.01,-15.08,2023-11-13,2023-11-16,2023-12-06,2024-01-05,2024-02-05,2024-05-06,-1.4735,2.4345,7.1986,12.9636,12.1978,19.8492,4.1235,5.1055,7.4814,2.2764,-6.1878,-34.9292,False,
B,B,2023-11-07,2023-10-31,2023-11-07,3862484,3,3,,"[{""name"": ""Hook Thomas J"", ""role"": ""Pres, CEO"", ""date"": ""2023-10-31"", ""price"": 20.98, ""value"": 2621980.0}, {""name"": ""Knoll Jay B"", ""role"": ""SVP, Gen. Counsel, Secretary"", ""date"": ""2023-11-03"", ""price"": 22.6, ""value"": 101689.0}, {""name"": ""Manner Hans-Peter"", ""role"": ""Dir"", ""date"": ""2023-11-07"", ""price"": 22.78, ""value"": 1138815.0}]",21.52,752.6,$500M-$3B,14.865036964416504,19.0391845703125,13.023332595825195,-21.9,True,15.930866241455078,35.1,True,False,14.30854034423828,3.56,3.56,14.17,17.28,0.58,11.29,2023-11-14,2023-11-17,2023-12-07,2024-01-08,2024-02-05,2024-05-06,5.0568,4.9567,9.1364,16.2367,13.4066,21.1403,-1.4968,-1.3967,5.0336,1.0433,-12.8266,-9.8503,False,
RILY,"BRC Group Holdings, Inc.",2023-11-17,2023-11-10,2023-11-17,962285,3,3,,"[{""name"": ""Antin Robert L"", ""role"": ""Dir"", ""date"": ""2023-11-10"", ""price"": 25.75, ""value"": 643850.0}, {""name"": ""D Agostino Robert P"", ""role"": ""Dir"", ""date"": ""2023-11-17"", ""price"": 21.23, ""value"": 106143.0}, {""name"": ""Paulson Randall E"", ""role"": ""Dir"", ""date"": ""2023-11-17"", ""price"": 21.23, ""value"": 212292.0}]",24.05,643.8,$500M-$3B,21.0495662689209,53.3060417175293,20.22313690185547,-60.5,True,38.18598556518555,-37.0,True,False,23.99477195739746,-15.96,-23.1,-13.92,-7.14,-29.08,31.93,2023-11-24,2023-11-27,2023-12-18,2024-01-16,2024-02-15,2024-05-15,0.0,-0.3346,9.9147,6.8085,14.4201,17.5161,-15.96,-22.7654,-23.8347,-13.9485,-43.5001,14.4139,False,
RILY,"BRC Group Holdings, Inc.",2023-12-15,2023-11-17,2023-12-15,722827,3,3,,"[{""name"": ""D Agostino Robert P"", ""role"": ""Dir"", ""date"": ""2023-11-17"", ""price"": 21.23, ""value"": 106143.0}, {""name"": ""Paulson Randall E"", ""role"": ""Dir"", ""date"": ""2023-11-17"", ""price"": 21.23, ""value"": 212292.0}, {""name"": ""Kelleher Thomas J /Adv"", ""role"": ""Co-CEO"", ""date"": ""2023-12-15"", ""price"": 20.22, ""value"": 404392.0}]",20.65,602.0,$500M-$3B,19.682836532592773,53.3060417175293,17.228496551513672,-63.1,True,31.95641326904297,-35.4,True,False,20.65494537353516,-6.29,-9.97,7.88,-12.72,-16.31,11.35,2023-12-22,2023-12-26,2024-01-16,2024-02-13,2024-03-14,2024-06-12,2.5918,3.9259,-2.826,-0.9063,2.8719,4.2861,-8.8818,-13.8959,10.706,-11.8137,-19.1819,7.0639,False,
MRCY,"Mercury Systems, Inc.",2024-02-09,2024-02-09,2024-02-09,503686,3,3,,"[{""name"": ""Ballhaus William L"", ""role"": ""COB, Pres, CEO"", ""date"": ""2024-02-09"", ""price"": 28.74, ""value"": 203099.0}, {""name"": ""Farnsworth David E."", ""role"": ""EVP, CFO, Treasurer"", ""date"": ""2024-02-09"", ""price"": 28.09, ""value"": 100196.0}, {""name"": ""Lance Howard L"", ""role"": ""Dir"", ""date"": ""2024-02-09"", ""price"": 26.77, ""value"": 200391.0}]",27.8,1739.4,$500M-$3B,29.299999237060547,54.7599983215332,26.229999542236328,-46.5,True,30.979999542236328,-10.3,True,False,29.8799991607666,-2.51,-3.78,3.51,-1.97,-3.51,13.05,2024-02-16,2024-02-20,2024-03-11,2024-04-09,2024-05-09,2024-08-07,-0.6405,-2.0103,1.0987,1.9433,1.6864,0.0483,-1.8695,-1.7697,2.4113,-3.9133,-5.1964,13.0017,False,
SOC,Sable Offshore Corp.,2024-02-14,2024-02-12,2024-02-14,97200055,4,4,,"[{""name"": ""Flores James C"", ""role"": ""COB, CEO, 10%"", ""date"": ""2024-02-12"", ""price"": 10.01, ""value"": 32200055.0}, {""name"": ""Pipkin Gregory Phillip"", ""role"": ""Dir"", ""date"": ""2024-02-14"", ""price"": 10.0, ""value"": 1000000.0}, {""name"": ""Flores James Caldwell"", ""role"": ""Pres"", ""date"": ""2024-02-14"", ""price"": 10.0, ""value"": 3000000.0}, {""name"": ""Sarofim Christopher Binyon"", ""role"": ""Dir, 10%"", ""date"": ""2024-02-14"", ""price"": 10.0, ""value"": 60000000.0}, {""name"": ""Pipkin Gregory Phillip"", ""role"": ""Dir"", ""date"": ""2024-02-14"", ""price"": 10.0, ""value"": 1000000.0}]",10.0,1867.8,$500M-$3B,12.100000381469727,12.625,10.050000190734863,-4.2,False,12.625,-20.8,True,True,12.40999984741211,-3.3,-3.55,-5.88,-12.41,-5.72,14.34,2024-02-21,2024-02-26,2024-03-15,2024-04-15,2024-05-14,2024-08-12,-3.1794,-1.6093,-0.993,-3.9928,1.4407,0.6125,-0.1206,-1.9407,-4.887,-8.4172,-7.1607,13.7275,False,
AMN,"AMN Healthcare Services, Inc.",2024-03-06,2024-02-27,2024-03-06,1806326,5,5,,"[{""name"": ""Grace Caroline"", ""role"": ""CEO"", ""date"": ""2024-02-27"", ""price"": 56.68, ""value"": 991906.0}, {""name"": ""Knudson Jeffrey R"", ""role"": ""CFO"", ""date"": ""2024-02-28"", ""price"": 57.75, ""value"": 401420.0}, {""name"": ""Wheat Douglas D"", ""role"": ""Dir"", ""date"": ""2024-02-28"", ""price"": 56.87, ""value"": 148999.0}, {""name"": ""Harris R Jeffrey"", ""role"": ""Dir"", ""date"": ""2024-02-29"", ""price"": 56.97, ""value"": 150401.0}, {""name"": ""Caballero Jorge A."", ""role"": ""Dir"", ""date"": ""2024-03-06"", ""price"": 56.8, ""value"": 113600.0}]",56.96,2208.5,$500M-$3B,58.290000915527344,111.69000244140625,54.849998474121094,-47.8,True,77.62999725341797,-26.6,True,False,60.349998474121094,-1.54,4.18,-3.93,-0.71,-9.88,-12.59,2024-03-13,2024-03-18,2024-04-05,2024-05-06,2024-06-04,2024-09-03,-0.604,-2.759,-0.962,-0.9329,-2.1633,3.6378,-0.936,6.939,-2.968,0.2229,-7.7167,-16.2278,False,
CORZ,"Core Scientific, Inc.",2024-03-15,2024-03-15,2024-03-15,1188313,4,4,,"[{""name"": ""Patten Jarrod M"", ""role"": ""Dir"", ""date"": ""2024-03-15"", ""price"": 3.32, ""value"": 332220.0}, {""name"": ""Becker Todd A"", ""role"": ""Dir"", ""date"": ""2024-03-15"", ""price"": 3.16, ""value"": 410163.0}, {""name"": ""Sullivan Adam Taylor"", ""role"": ""CEO"", ""date"": ""2024-03-15"", ""price"": 3.06, ""value"": 199962.0}, {""name"": ""Rozov Yadin"", ""role"": ""Dir"", ""date"": ""2024-03-15"", ""price"": 3.07, ""value"": 245968.0}]",3.17,632.7,$500M-$3B,3.4200000762939453,4.039999961853027,2.6700000762939453,-15.3,False,4.039999961853027,-21.5,True,False,3.2200000286102295,5.28,4.97,-12.11,11.18,205.9,209.63,2024-03-22,2024-03-25,2024-04-15,2024-05-14,2024-06-13,2024-09-11,2.1569,2.391,-2.471,3.0486,0.8785,4.3653,3.1231,2.579,-9.639,8.1314,205.0215,205.2647,False,
AAOI,"Applied Optoelectronics, Inc.",2024-03-18,2024-02-27,2024-03-18,802352,3,3,,"[{""name"": ""Yeh William H"", ""role"": ""Dir"", ""date"": ""2024-02-27"", ""price"": 15.29, ""value"": 152900.0}, {""name"": ""Yeh William H"", ""role"": ""Dir"", ""date"": ""2024-03-18"", ""price"": 12.75, ""value"": 102000.0}, {""name"": ""Lin Che-Wei"", ""role"": ""Dir"", ""date"": ""2024-03-18"", ""price"": 12.7, ""value"": 398283.0}, {""name"": ""Lin Chih-Hsiang (Thompson)"", ""role"": ""Pres, CEO"", ""date"": ""2024-03-18"", ""price"": 12.66, ""value"": 149169.0}]",13.12,498.4,$200M-$500M,12.979999542236328,23.190000534057617,1.6399999856948853,-44.0,False,22.40999984741211,-41.5,True,False,13.600000381469727,6.62,1.91,-11.91,-13.79,-25.22,-3.01,2024-03-25,2024-03-28,2024-04-17,2024-05-17,2024-06-17,2024-09-16,1.9604,4.3216,-4.2602,3.2204,-0.3119,8.2492,4.6596,-2.4116,-7.6498,-17.0104,-24.9081,-11.2592,False,
NBBK,"NB Bancorp, Inc.",2024-03-19,2024-03-01,2024-03-19,603185,3,3,,"[{""name"": ""Campanelli Joseph P"", ""role"": ""Pres, CEO"", ""date"": ""2024-03-01"", ""price"": 13.97, ""value"": 363140.0}, {""name"": ""Orfanello Francis"", ""role"": ""Dir"", ""date"": ""2024-03-04"", ""price"": 14.01, ""value"": 105045.0}, {""name"": ""Nolan Joseph R Jr"", ""role"": ""Dir"", ""date"": ""2024-03-19"", ""price"": 13.5, ""value"": 135000.0}]",13.87,573.6,$500M-$3B,13.432190895080566,14.575355529785156,13.254801750183105,-7.8,True,14.033336639404297,-1.2,True,False,13.412479400634766,-0.22,-0.07,-1.18,16.75,6.54,35.78,2024-03-26,2024-04-01,2024-04-18,2024-05-20,2024-06-17,2024-09-16,-0.1985,1.3338,-6.1962,1.4408,-2.2466,6.1482,-0.0215,-1.4038,5.0162,15.3092,8.7866,29.6318,False,
SOWG,Sow Good Inc.,2024-03-28,2024-03-28,2024-03-28,942516,4,4,,"[{""name"": ""Berman Lyle"", ""role"": ""Dir, 10%"", ""date"": ""2024-03-28"", ""price"": 7.25, ""value"": 500004.0}, {""name"": ""Shensky Edward"", ""role"": ""Dir"", ""date"": ""2024-03-28"", ""price"": 7.25, ""value"": 100007.0}, {""name"": ""Berman Brad"", ""role"": ""Dir"", ""date"": ""2024-03-28"", ""price"": 7.25, ""value"": 217500.0}, {""name"": ""Goldfarb Claudia"", ""role"": ""CEO, 10%"", ""date"": ""2024-03-28"", ""price"": 7.25, ""value"": 125005.0}]",7.25,949.6,$500M-$3B,157.5,153.75,52.5,2.4,False,152.85000610351562,-95.3,True,False,195.0,38.46,38.08,-1.38,30.77,48.15,-15.77,2024-04-04,2024-04-08,2024-04-29,2024-05-28,2024-06-26,2024-09-24,-2.1841,-1.3201,-4.0131,-1.5169,-3.7114,6.4455,40.6441,39.4001,2.6331,32.2869,51.8614,-22.2155,False,
FSBC,Five Star Bancorp,2024-03-28,2024-03-28,2024-03-28,5450007,5,5,,"[{""name"": ""Perry-Smith Robert Truxtun"", ""role"": ""Dir"", ""date"": ""2024-03-28"", ""price"": 21.75, ""value"": 1750005.0}, {""name"": ""Allbaugh Larry Eugene"", ""role"": ""Dir, 10%"", ""date"": ""2024-03-28"", ""price"": 21.75, ""value"": 2999999.0}, {""name"": ""Ramos Kevin Francis"", ""role"": ""Dir"", ""date"": ""2024-03-28"", ""price"": 21.75, ""value"": 299998.0}, {""name"": ""Riggs Judson Teichert"", ""role"": ""Dir"", ""date"": ""2024-03-28"", ""price"": 21.75, ""value"": 100007.0}, {""name"": ""Deary-Bell Shannon"", ""role"": ""Dir"", ""date"": ""2024-03-28"", ""price"": 21.75, ""value"": 299998.0}]",21.75,367.1,$200M-$500M,21.15288543701172,25.57282257080078,16.66579818725586,-17.3,False,22.375051498413086,-2.8,True,False,21.040067672729492,-1.7,-0.85,-3.53,4.65,3.48,32.78,2024-04-04,2024-04-08,2024-04-29,2024-05-28,2024-06-26,2024-09-24,-2.1841,-1.3201,-4.0131,-1.5169,-3.7114,6.4455,0.4841,0.4701,0.4831,6.1669,7.1914,26.3345,False,
GEF,"Greif, Inc.",2024-04-04,2024-03-05,2024-04-04,4477191,3,3,,"[{""name"": ""Hilsheimer Lawrence A."", ""role"": ""EVP, CFO"", ""date"": ""2024-03-05"", ""price"": 66.56, ""value"": 1645616.0}, {""name"": ""Hilsheimer Lawrence A."", ""role"": ""EVP, CFO"", ""date"": ""2024-03-06"", ""price"": 64.4, ""value"": 740571.0}, {""name"": ""Hilsheimer Lawrence A."", ""role"": ""EVP, CFO"", ""date"": ""2024-03-07"", ""price"": 65.06, ""value"": 479067.0}, {""name"": ""Rosgaard Ole G"", ""role"": ""Pres, CEO"", ""date"": ""2024-03-08"", ""price"": 67.0, ""value"": 329235.0}, {""name"": ""Hilsheimer Lawrence A."", ""role"": ""EVP, CFO"", ""date"": ""2024-03-08"", ""price"": 66.5, ""value"": 255577.0}, {""name"": ""Martz Gary R"", ""role"": ""EVP, GC"", ""date"": ""2024-04-02"", ""price"": 68.97, ""value"": 339193.0}, {""name"": ""Martz Gary R"", ""role"": ""EVP, GC"", ""date"": ""2024-04-04"", ""price"": 68.23, ""value"": 687932.0}]",66.48,2954.9,$500M-$3B,62.432518005371094,68.74723052978516,54.10672378540039,-9.2,False,59.66337966918945,11.4,True,False,61.042015075683594,-0.7,-3.41,-3.26,-1.25,-11.86,-3.51,2024-04-11,2024-04-15,2024-05-06,2024-06-03,2024-07-03,2024-10-01,-1.0565,-4.2407,0.0293,0.0782,-1.0059,7.2359,0.3565,0.8307,-3.2893,-1.3282,-10.8541,-10.7459,False,
PGY,Pagaya Technologies Ltd.,2024-04-05,2024-04-04,2024-04-05,898983,3,3,,"[{""name"": ""Zeevi Avi"", ""role"": ""Dir"", ""date"": ""2024-04-04"", ""price"": 10.35, ""value"": 310578.0}, {""name"": ""Krubiner Gal"", ""role"": ""CEO"", ""date"": ""2024-04-04"", ""price"": 10.36, ""value"": 348069.0}, {""name"": ""Das Sanjiv"", ""role"": ""Pres"", ""date"": ""2024-04-05"", ""price"": 10.57, ""value"": 240336.0}]",10.41,707.9,$500M-$3B,10.670000076293945,31.920000076293945,9.119999885559082,-66.6,False,10.539999961853027,-1.2,True,False,11.140000343322754,-3.59,-10.05,-1.62,-0.27,19.12,-10.32,2024-04-12,2024-04-15,2024-05-06,2024-06-04,2024-07-05,2024-10-02,-3.3468,-4.7624,-0.5156,-1.7512,-2.0136,6.5048,-0.2432,-5.2876,-1.1044,1.4812,21.1336,-16.8248,False,
NEOG,Neogen Corporation,2024-04-17,2024-04-10,2024-04-17,564101,3,3,,"[{""name"": ""Naemura David H."", ""role"": ""CFO"", ""date"": ""2024-04-10"", ""price"": 12.51, ""value"": 156321.0}, {""name"": ""Adent John Edward"", ""role"": ""CEO"", ""date"": ""2024-04-10"", ""price"": 12.36, ""value"": 284190.0}, {""name"": ""Jones Douglas Edward"", ""role"": ""COO"", ""date"": ""2024-04-17"", ""price"": 12.36, ""value"": 123590.0}]",12.4,2629.6,$500M-$3B,12.140000343322754,23.84000015258789,12.010000228881836,-49.1,True,15.079999923706055,-17.8,True,False,11.930000305175781,3.69,4.11,13.5,40.57,48.45,17.52,2024-04-24,2024-04-29,2024-05-17,2024-06-17,2024-07-16,2024-10-14,2.5099,3.6922,7.9029,4.2105,16.7947,16.301,1.1801,0.4178,5.5971,36.3595,31.6553,1.219,False,
